Sentiment	Tweet
2	best coolest tech gadgets holiday season
2	claims tht open access devpt platform goes beyond either healthkit
2	billion impact earnings one year
2	building massive new amp center japan says prime minister
2	china reminds apple need support privacy security products aapl
2	apple opening advanced are amp center yokohama japan
2	major news outlets seek permission share steve jobs ipod lawsuit deposition video
2	store coming brooklyn
2	apple fibonacci technicals levels intraday update aapl
2	apple adds new apple tv channels ufc scene fusion dailymotion
2	youtube apple tv app updated streamlined interface video advertisements
2	report wants fashion luxury experts help sell
2	ibooks picks operation paperclip one top ten nonfiction books year
2	unfiltered quotes cofounder steve
2	apple fibonacci technicals levels intraday update aapl
2	apple inc plans build research amp development facility japan
2	visual history via
2	first employee remarkable odyssey bill fernandez via
2	cnbctv view amp tesla
2	inch iphone five reasons apple not make
2	apple open new research site japan aapl
2	stocks could soar motley fool
2	citigroup inc boosts apple price target aapl
2	short
2	apple intraday comments updated range premium users
2	block trade detected
2	knicks jets giants new york sports rotten big app
2	apple inc open stores india
2	apple fibonacci technicals levels intraday update aapl
2	get unsubsidized smartphone
2	innovation died steve jobs
2	apple ceo tim cook comes gay via
2	buying new iphones anyway aapl
2	knock iphone lets lock well unlock mac via bluetooth
2	ipod antitrust case recent development plaintiffs may never bought ipods first place
2	needs love aapl via
2	reminiscing first lowcost computer box not geek use
2	mastercard teams gwen stefani promote apple pay priceless surprises
2	tim cook shows apple watch chinese internet official discusses security issues
2	know strong supply chain makes way
2	apple developing iphone fires laser beams map surroundings patent reveals
2	haha techs seeing cookery jump opportunity positive
2	apple fibonacci technicals levels intraday update aapl
2	job listings suggest apple plans boost rumored virtual reality program
2	glu mobile gluu stock gains insider buys
2	improve predecessor
2	worldwide
2	apple fibonacci technicals levels intraday update aapl
2	debunking one biggest myths
2	rt theyre not rt got ta kidding
2	yesh rt theyre not rt got ta kidding
2	 favorite apps elevate threes gameoftheyear
2	best apps
2	would recommend buy dips
2	higher price targets not helping shares forbes
2	higher price targets not helping apple shares aapl
2	simple solution
2	typo launches new iphone keyboard avoiding previous blackberry lawsuit ios blog
2	interesting apps pop search beta app store
2	cnbctv bulls running amp
2	watch prototype male couch potato
2	cnbctv citi optimism
2	apple fibonacci technicals levels intraday update aapl
2	mastercard debuts new ad spot starring pay gwen stefani
2	bloombergtv really happened garage
2	developing fires laser beams surroundings
2	tim cook shows apple watch chinese internet official discusses security issues aapl
2	comparison maps maps
2	apple watch highpriced fashion focus mark survey says aapl
2	many top apps downloaded phone
2	apple fibonacci technicals levels intraday update aapl
2	massive mobile tech companies like excited wearables investing million
2	massive mobile tech companies like excited wearables investing million
2	uk buy iphone iphone 5s iphone 5c iphone iphone 4s
2	mastercard teams gwen stefani promote apple pay aapl
2	plans launch version dec via
2	see guru fund managers hold
2	apple inc seo walk mystery
2	dashlane introduces password changer allowing users change multiple passwords one click mac blog
2	block trade detected
2	apple intraday comments updated range premium users
2	apple plans build technical center yokohama japan adding dozens jobs
2	reportedly hiring fashionfocused staff physical stores
2	perceiving misalignment facebook vs apple ello
2	thanks coverage deeply invested one stock biz not ignore
2	year biometrics wearables cryptocurrency streaming aapl
2	loving samsung one kristen bell rt watch weekend new tv ads
2	trade aapl nightly updates visit free
2	apple orders app developer remove useful popular feature via dictatorship
2	games names monument valley amp
2	not date not clone come thru
2	new patent primesense covers kinectstyle 3d spaceã¥ãšmapping via
2	expect
2	apple intraday comments updated range premium users
2	pm abe says apple build technical center japan
2	expect
2	apple fibonacci technicals levels intraday update aapl
2	best apps
2	changing store heading bk
2	confirmed bose speakers returning stores removal earlier year
2	apple retailers teaching free hour code
2	 built feature lost
2	apple intraday comments updated range premium users
2	new treadmills getting assembled could better compatible
2	hard charge valuable company
2	expect apple aapl
2	apple fibonacci technicals levels intraday update aapl
2	confirmed bose speakers returning stores
2	jeff daniels talks play former apple ceo john sculley aaron sorkin steve jobs movie mac blog
2	apple fibonacci technicals levels intraday update aapl
2	definitely upgrading @ best buy
2	cashed inside hours brave sometimes
2	drop maps good maps rolling
2	pencil skirt pacifier tech tuesday leather
2	apple ipod class action trial continue temporarily without plaintiff aapl
2	apple transitions find iphone web maps google apple ios blog
